GenderSelect,Country,Age,EmploymentStatus,CurrentJobTitleSelect,LanguageRecommendationSelect,FormalEducation,MajorSelect,CompensationAmount,CompensationCurrency,
Male,Hong Kong,28,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Mathematics or statistics,208000.00,HKD,
Male,Hong Kong,38,Employed full-time,Programmer,Python,Bachelor's degree,Management information systems,288000.00,HKD,
Male,Hong Kong,22,Employed full-time,Other,Python,Bachelor's degree,Other,300000.00,HKD,
Male,Hong Kong,25,Employed full-time,Business Analyst,Python,Bachelor's degree,Mathematics or statistics,300000.00,HKD,
Male,Hong Kong,29,Employed full-time,Data Analyst,R,Bachelor's degree,Other,400000.00,HKD,
Male,Hong Kong,38,"Independent contractor, freelancer, or self-employed",Other,Python,Bachelor's degree,Management information systems,900000.00,HKD,
Male,Hungary,38,Employed full-time,Researcher,Python,Bachelor's degree,Computer Science,372000.00,HUF,
Male,Hungary,25,Employed full-time,Data Scientist,Python,Bachelor's degree,Electrical Engineering,3360000.00,HUF,
Male,Hungary,28,Employed full-time,Programmer,Python,Bachelor's degree,Computer Science,3600000.00,HUF,
Male,Indonesia,26,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,700000.00,IDR,
Female,Indonesia,22,Employed full-time,DBA/Database Engineer,SQL,Bachelor's degree,Computer Science,3000000.00,IDR,
Male,Indonesia,24,Employed full-time,Data Scientist,Java,Bachelor's degree,Mathematics or statistics,5000000.00,IDR,
Male,Indonesia,21,Employed part-time,Data Scientist,Python,Bachelor's degree,Mathematics or statistics,5000000.00,IDR,
Male,Indonesia,25,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,"Information technology, networking, or system administration",6500000.00,IDR,
Male,Indonesia,27,Employed part-time,Researcher,Python,Bachelor's degree,Electrical Engineering,20000000.00,IDR,
Male,Indonesia,24,Employed full-time,Machine Learning Engineer,Matlab,Bachelor's degree,Computer Science,45000000.00,IDR,
Male,Indonesia,24,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,66000000.00,IDR,
Male,Indonesia,24,Employed full-time,Data Analyst,Python,Bachelor's degree,Mathematics or statistics,68000000.00,IDR,
Male,Indonesia,33,Employed full-time,Data Analyst,Matlab,Bachelor's degree,Computer Science,100000000.00,IDR,
Male,Indonesia,26,Employed full-time,Engineer,Matlab,Bachelor's degree,Electrical Engineering,107000000.00,IDR,
Male,Indonesia,23,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Computer Science,140000000.00,IDR,
Male,Israel,30,Employed full-time,Data Scientist,Python,Bachelor's degree,Psychology,186000.00,ILS,
Male,Israel,32,Employed full-time,Data Scientist,Python,Bachelor's degree,"Information technology, networking, or system administration",240000.00,ILS,
Male,Israel,36,Employed full-time,Data Scientist,Python,Bachelor's degree,Electrical Engineering,250000.00,ILS,
Male,Israel,31,Employed full-time,Data Scientist,Python,Bachelor's degree,Electrical Engineering,348000.00,ILS,
Male,Israel,33,Employed part-time,Data Scientist,Python,Bachelor's degree,Electrical Engineering,360000.00,ILS,
Female,India,23,Employed full-time,Engineer,Python,Bachelor's degree,Computer Science,12000.00,INR,
Male,India,22,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Electrical Engineering,13000.00,INR,
Male,India,22,Employed full-time,Scientist/Researcher,Other,Bachelor's degree,Computer Science,25000.00,INR,
Male,India,25,Employed full-time,Data Scientist,Python,Bachelor's degree,Mathematics or statistics,25000.00,INR,
Male,India,25,Employed full-time,Data Scientist,Python,Bachelor's degree,Engineering (non-computer focused),25000.00,INR,
Male,India,24,Employed full-time,Other,R,Bachelor's degree,Other,30000.00,INR,
Male,India,21,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,40000.00,INR,
Male,India,21,Employed full-time,Data Scientist,Python,Bachelor's degree,Computer Science,50000.00,INR,
Male,India,31,Employed full-time,DBA/Database Engineer,Python,Bachelor's degree,Engineering (non-computer focused),50000.00,INR,
Female,India,30,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,55000.00,INR,
Male,India,29,Employed full-time,Data Miner,Python,Bachelor's degree,Electrical Engineering,60000.00,INR,
Male,India,21,Employed full-time,Business Analyst,R,Bachelor's degree,Engineering (non-computer focused),65000.00,INR,
Male,India,23,Employed full-time,Data Analyst,Python,Bachelor's degree,Electrical Engineering,67000.00,INR,
Male,India,28,Employed full-time,Software Developer/Software Engineer,Java,Bachelor's degree,Computer Science,75000.00,INR,
Male,India,27,Employed full-time,Data Scientist,Python,Bachelor's degree,Electrical Engineering,95000.00,INR,
Female,India,23,Employed full-time,Software Developer/Software Engineer,C/C++/C#,Bachelor's degree,Biology,100000.00,INR,
Male,India,24,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Engineering (non-computer focused),100000.00,INR,
Male,India,27,Employed full-time,DBA/Database Engineer,SQL,Bachelor's degree,Computer Science,100000.00,INR,
Male,India,29,Employed full-time,Business Analyst,R,Bachelor's degree,"Information technology, networking, or system administration",100000.00,INR,
Male,India,35,Employed full-time,Data Scientist,R,Bachelor's degree,Mathematics or statistics,100000.00,INR,
Male,India,35,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,100000.00,INR,
Male,India,32,Employed full-time,Data Scientist,Matlab,Bachelor's degree,"Information technology, networking, or system administration",140000.00,INR,
Male,India,26,"Independent contractor, freelancer, or self-employed",Software Developer/Software Engineer,Java,Bachelor's degree,"Information technology, networking, or system administration",140000.00,INR,
Male,India,25,Employed full-time,Other,Python,Bachelor's degree,Electrical Engineering,148800.00,INR,
Male,India,24,Employed full-time,Data Analyst,R,Bachelor's degree,Engineering (non-computer focused),150000.00,INR,
Male,India,32,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Engineering (non-computer focused),160000.00,INR,
Male,India,27,"Independent contractor, freelancer, or self-employed",Data Scientist,Python,Bachelor's degree,Electrical Engineering,172500.00,INR,
Male,India,22,Employed full-time,Data Analyst,SQL,Bachelor's degree,Computer Science,180000.00,INR,
Male,India,23,Employed full-time,Data Scientist,R,Bachelor's degree,Mathematics or statistics,200000.00,INR,
Male,India,31,Employed full-time,Data Analyst,Python,Bachelor's degree,A humanities discipline,250000.00,INR,
Male,India,24,Employed part-time,Data Analyst,R,Bachelor's degree,Engineering (non-computer focused),250000.00,INR,
Male,India,21,Employed full-time,Programmer,R,Bachelor's degree,Computer Science,280000.00,INR,
Male,India,27,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,280000.00,INR,
Male,India,23,Employed full-time,Data Analyst,Python,Bachelor's degree,Engineering (non-computer focused),300000.00,INR,
Male,India,24,Employed full-time,Programmer,Python,Bachelor's degree,Engineering (non-computer focused),300000.00,INR,
Male,India,24,Employed full-time,Data Scientist,Python,Bachelor's degree,Engineering (non-computer focused),300000.00,INR,
Male,India,25,Employed full-time,Business Analyst,C/C++/C#,Bachelor's degree,Mathematics or statistics,300000.00,INR,
Male,India,28,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,300000.00,INR,
Male,India,27,Employed part-time,Programmer,Python,Bachelor's degree,Computer Science,300000.00,INR,
Male,India,22,Employed full-time,Software Developer/Software Engineer,R,Bachelor's degree,Computer Science,310000.00,INR,
Male,India,24,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Engineering (non-computer focused),315000.00,INR,
Male,India,22,Employed full-time,Data Scientist,Python,Bachelor's degree,Computer Science,335000.00,INR,
Female,India,23,Employed full-time,Data Analyst,R,Bachelor's degree,Computer Science,350000.00,INR,
Male,India,21,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,360000.00,INR,
Male,India,22,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,360000.00,INR,
Male,India,28,Employed full-time,Data Analyst,R,Bachelor's degree,Electrical Engineering,360000.00,INR,
Male,India,24,Employed full-time,Other,SQL,Bachelor's degree,Computer Science,365000.00,INR,
Male,India,28,Employed full-time,Business Analyst,SAS,Bachelor's degree,Engineering (non-computer focused),375000.00,INR,
Male,India,22,Employed full-time,Business Analyst,R,Bachelor's degree,Computer Science,400000.00,INR,
Male,India,23,Employed full-time,Data Analyst,Python,Bachelor's degree,Engineering (non-computer focused),400000.00,INR,
Male,India,23,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Electrical Engineering,400000.00,INR,
Male,India,23,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,400000.00,INR,
Male,India,23,Employed full-time,Business Analyst,Python,Bachelor's degree,Computer Science,400000.00,INR,
Male,India,25,Employed full-time,DBA/Database Engineer,Python,Bachelor's degree,"Information technology, networking, or system administration",400000.00,INR,
Male,India,22,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,420000.00,INR,
Male,India,24,Employed full-time,Software Developer/Software Engineer,R,Bachelor's degree,Other,447000.00,INR,
Male,India,25,Employed full-time,Programmer,R,Bachelor's degree,Electrical Engineering,450000.00,INR,
Male,India,26,Employed full-time,Data Analyst,SQL,Bachelor's degree,Engineering (non-computer focused),450000.00,INR,
Male,India,26,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,450000.00,INR,
Male,India,29,Employed full-time,Data Analyst,R,Bachelor's degree,Computer Science,450000.00,INR,
Male,India,32,Employed full-time,Data Analyst,SQL,Bachelor's degree,"Information technology, networking, or system administration",450000.00,INR,
Male,India,25,Employed full-time,Data Scientist,Python,Bachelor's degree,Electrical Engineering,470000.00,INR,
Male,India,22,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Engineering (non-computer focused),475000.00,INR,
Male,India,25,Employed full-time,Machine Learning Engineer,R,Bachelor's degree,Engineering (non-computer focused),475000.00,INR,
Female,India,24,Employed full-time,Data Scientist,Python,Bachelor's degree,Computer Science,480000.00,INR,
Male,India,25,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Engineering (non-computer focused),480000.00,INR,
Male,India,21,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,500000.00,INR,
Male,India,25,Employed full-time,Predictive Modeler,Python,Bachelor's degree,Computer Science,500000.00,INR,
Male,India,28,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,500000.00,INR,
Female,India,23,Employed full-time,Business Analyst,R,Bachelor's degree,Computer Science,508000.00,INR,
Male,India,24,Employed full-time,Machine Learning Engineer,R,Bachelor's degree,Electrical Engineering,510000.00,INR,
Male,India,23,Employed full-time,Data Scientist,Python,Bachelor's degree,Computer Science,512000.00,INR,
Male,India,22,Employed full-time,Data Analyst,R,Bachelor's degree,Computer Science,550000.00,INR,
Male,India,22,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,550000.00,INR,
Male,India,22,Employed full-time,Programmer,Python,Bachelor's degree,Computer Science,550000.00,INR,
Male,India,23,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Computer Science,550000.00,INR,
Male,India,24,Employed full-time,Data Scientist,R,Bachelor's degree,Engineering (non-computer focused),550000.00,INR,
Male,India,25,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Engineering (non-computer focused),550000.00,INR,
Male,India,24,Employed full-time,Data Scientist,Python,Bachelor's degree,Computer Science,555000.00,INR,
Male,India,22,Employed full-time,Data Analyst,Python,Bachelor's degree,Computer Science,575000.00,INR,
Male,India,24,Employed full-time,Data Scientist,Python,Bachelor's degree,Engineering (non-computer focused),600000.00,INR,
Male,India,24,Employed full-time,Data Scientist,Python,Bachelor's degree,Computer Science,600000.00,INR,
Male,India,26,Employed full-time,Data Scientist,R,Bachelor's degree,Engineering (non-computer focused),600000.00,INR,
Male,India,27,Employed full-time,Data Scientist,Python,Bachelor's degree,Other,600000.00,INR,
Male,India,27,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Engineering (non-computer focused),600000.00,INR,
Male,India,23,Employed part-time,Software Developer/Software Engineer,Python,Bachelor's degree,Electrical Engineering,600000.00,INR,
Male,India,24,"Independent contractor, freelancer, or self-employed",Data Analyst,R,Bachelor's degree,Electrical Engineering,600000.00,INR,
Female,India,23,Employed full-time,Data Analyst,Python,Bachelor's degree,Engineering (non-computer focused),624000.00,INR,
Male,India,22,Employed full-time,Scientist/Researcher,Python,Bachelor's degree,Computer Science,650000.00,INR,
Male,India,22,Employed full-time,Machine Learning Engineer,Python,Bachelor's degree,Computer Science,650000.00,INR,
Male,India,23,Employed full-time,Data Analyst,Python,Bachelor's degree,Other,650000.00,INR,
Male,India,27,Employed full-time,Software Developer/Software Engineer,R,Bachelor's degree,Engineering (non-computer focused),650000.00,INR,
Male,India,26,Employed full-time,Other,Python,Bachelor's degree,Computer Science,655000.00,INR,
Male,India,24,Employed full-time,Data Scientist,SQL,Bachelor's degree,Engineering (non-computer focused),666000.00,INR,
A different identity,India,22,Employed full-time,Software Developer/Software Engineer,Python,Bachelor's degree,Electrical Engineering,700000.00,INR,
Male,India,23,Employed full-time,Data Analyst,R,Bachelor's degree,Engineering (non-computer focused),700000.00,INR,
Female,India,26,Employed full-time,Machine Learning Engineer,SQL,Bachelor's degree,Computer Science,700000.00,INR,
Male,India,27,Employed full-time,Data Scientist,Python,Bachelor's degree,Engineering (non-computer focused),700000.00,INR,
Male,India,29,Employed full-time,Data Analyst,R,Bachelor's degree,Computer Science,700000.00,INR,
